Core_ID,Species,Ring,Resin_Duct_Count,Calendar_Year,Notes,
PLS0205A,PILA,36,4,1985,,
PLS0205A,PILA,37,3,1984,,
PLS0205A,PILA,38,0,1983,,
PLS0205A,PILA,39,4,1982,,
PLS0205A,PILA,40,3,1981,,
PLS0205A,PILA,41,1,1980,,
PLS0205A,PILA,42,6,1979,,
PLS0205A,PILA,43,2,1978,,
PLS0205A,PILA,44,3,1977,,
PLS0205A,PILA,45,3,1976,,
PLS0205A,PILA,46,1,1975,,
PLS0205A,PILA,47,4,1974,,
PLS0205A,PILA,48,3,1973,,
PLS0205A,PILA,49,4,1972,,
PLS0205A,PILA,50,1,1971,,
PLS0205A,PILA,51,3,1970,,
PLS0106A,PILA,0,0,2021,,
PLS0106A,PILA,1,3,2020,,
PLS0106A,PILA,2,5,2019,,
PLS0106A,PILA,3,1,2018,,
PLS0106A,PILA,4,5,2017,,
PLS0106A,PILA,5,0,2016,,
PLS0106A,PILA,6,3,2015,,
PLS0106A,PILA,7,3,2014,,
PLS0106A,PILA,8,3,2013,,
PLS0106A,PILA,9,2,2012,,
PLS0106A,PILA,10,3,2011,,
PLS0106A,PILA,11,5,2010,,
PLS0106A,PILA,12,0,2009,,
PLS0106A,PILA,13,4,2008,,
PLS0106A,PILA,14,2,2007,,
PLS0106A,PILA,15,1,2006,,
PLS0106A,PILA,16,5,2005,,
PLS0106A,PILA,17,2,2004,,
PLS0106A,PILA,18,1,2003,,
PLS0106A,PILA,19,5,2002,,
PLS0106A,PILA,20,5,2001,,
PLS0106A,PILA,21,1,2000,,
PLS0106A,PILA,22,2,1999,,
PLS0106A,PILA,23,7,1998,,
PLS0106A,PILA,24,2,1997,,
PLS0106A,PILA,25,4,1996,,
PLS0106A,PILA,26,4,1995,,
PLS0106A,PILA,27,3,1994,,
PLS0106A,PILA,28,4,1993,,
PLS0106A,PILA,29,2,1992,,
PLS0106A,PILA,30,3,1991,,
PLS0106A,PILA,31,3,1990,,
PLS0106A,PILA,32,4,1989,,
PLS0106A,PILA,33,6,1988,,
PLS0106A,PILA,34,2,1987,,
PLS0106A,PILA,35,6,1986,,
PLS0106A,PILA,36,3,1985,,
PLS0106A,PILA,37,4,1984,,
PLS0106A,PILA,38,6,1983,,
PLS0106A,PILA,39,5,1982,,
PLS0106A,PILA,40,0,1981,frost crack?,
PLS0106A,PILA,41,12,1980,"bent ring, large area",
PLS0106A,PILA,42,4,1979,"bent ring, large area",
PLS0106A,PILA,43,13,1978,"bent ring, large area",
PLS0106A,PILA,44,7,1977,"bent ring, large area",
PLS0106A,PILA,45,8,1976,"bent ring, large area",
PLS0106A,PILA,46,11,1975,"bent ring, large area",
PLS0106A,PILA,47,15,1974,"bent ring, large area",
PLS0106A,PILA,48,4,1973,"bent ring, large area",
PLN0401B,PILA,0,0,2021,missing bark,
PLN0401B,PILA,1,2,2020,,
PLN0401B,PILA,2,2,2019,,
PLN0401B,PILA,3,1,2018,,
PLN0401B,PILA,4,1,2017,,
PLN0401B,PILA,5,1,2016,,
PLN0401B,PILA,6,1,2015,,
PLN0401B,PILA,7,0,2014,,
PLN0401B,PILA,8,0,2013,narrow,
PLN0401B,PILA,9,0,2012,,
PLN0401B,PILA,10,2,2011,,
PLN0401B,PILA,11,3,2010,,
PLN0401B,PILA,12,1,2009,,
PLN0401B,PILA,13,1,2008,,
PLN0401B,PILA,14,0,2007,,
PLN0401B,PILA,15,0,2006,,
PLN0401B,PILA,16,6,2005,some overlapping,
PLN0401B,PILA,17,0,2004,,
PLN0401B,PILA,18,0,2003,,
PLN0401B,PILA,19,0,2002,,
PLN0401B,PILA,20,1,2001,,
PLN0401B,PILA,21,3,2000,,
PLN0401B,PILA,22,1,1999,,
PLN0401B,PILA,23,2,1998,,
PLN0401B,PILA,24,1,1997,,
PLN0401B,PILA,25,1,1996,resin duct very close to 1995 latewood,
PLN0401B,PILA,26,1,1995,,
PLN0401B,PILA,27,1,1994,,
PLN0401B,PILA,28,0,1993,,
PLN0401B,PILA,29,0,1992,very narrow--only 8 cells wide,
PLN0401B,PILA,30,1,1991,,
PLN0401B,PILA,31,0,1990,narrow--only 15 cells wide,
PLN0401B,PILA,32,0,1989,,
PLN0401B,PILA,33,1,1988,,
PLN0401B,PILA,34,0,1987,,
PLN0401B,PILA,35,1,1986,,
PLN0401B,PILA,36,2,1985,,
PLN0401B,PILA,37,2,1984,,
PLN0401B,PILA,38,0,1983,,
PLN0401B,PILA,39,2,1982,,
PLN0401B,PILA,40,2,1981,,
PLN0401B,PILA,41,1,1980,,
PLN0401B,PILA,42,0,1979,,
PLN0401B,PILA,43,2,1978,,
PLN0401B,PILA,44,0,1977,,
PLN0401B,PILA,45,0,1976,narrow--11 cells wide,
PLN0401B,PILA,46,1,1975,,
PLN0401B,PILA,47,1,1974,,
PLN0401B,PILA,48,1,1973,,
PLN0401B,PILA,49,2,1972,,
PLN0401B,PILA,50,1,1971,,
PLN0401B,PILA,51,0,1970,,
PLN0401B,PILA,52,1,1969,,
PLN0401C,PILA,0,0,2021,narrow,
PLN0401C,PILA,1,2,2020,,
PLN0401C,PILA,2,1,2019,,
PLN0401C,PILA,3,0,2018,,
PLN0401C,PILA,4,2,2017,,
PLN0401C,PILA,5,1,2016,,
PLN0401C,PILA,6,0,2015,narrow,
PLN0401C,PILA,7,0,2014,,
PLN0401C,PILA,8,0,2013,,
PLN0401C,PILA,9,4,2012,,
PLN0401C,PILA,10,7,2011,,
PLN0401C,PILA,11,5,2010,,
PLN0401C,PILA,12,0,2009,,
PLN0401C,PILA,13,2,2008,,
PLN0401C,PILA,14,0,2007,,
PLN0401C,PILA,15,3,2006,,
PLN0401C,PILA,16,2,2005,,
PLN0401C,PILA,17,0,2004,,
PLN0401C,PILA,18,0,2003,,
PLN0401C,PILA,19,1,2002,,
PLN0401C,PILA,20,2,2001,,
PLN0401C,PILA,21,2,2000,,
PLN0401C,PILA,22,3,1999,,
PLN0401C,PILA,23,1,1998,,
PLN0401C,PILA,24,0,1997,,
PLN0401C,PILA,25,1,1996,,
PLN0401C,PILA,26,2,1995,,
PLN0401C,PILA,27,0,1994,,
PLN0401C,PILA,28,0,1993,,
PLN0401C,PILA,29,0,1992,very narrow--only 7-9 cells wide,
PLN0401C,PILA,30,4,1991,,
PLN0401C,PILA,31,0,1990,,
PLN0401C,PILA,32,0,1989,,
PLN0401C,PILA,33,0,1988,,
PLN0401C,PILA,34,1,1987,,
PLN0401C,PILA,35,2,1986,,
PLN0401C,PILA,36,0,1985,,
PLN0401C,PILA,37,1,1984,,
PLN0401C,PILA,38,3,1983,,
PLN0401C,PILA,39,2,1982,,
PLN0401C,PILA,40,0,1981,,
PLN0401C,PILA,41,2,1980,,
PLN0401C,PILA,42,0,1979,,
PLN0401C,PILA,43,2,1978,,
PLN0401C,PILA,44,0,1977,very narrow--only 11 cells wide and very narrow cells,
PLN0401C,PILA,45,0,1976,,
PLN0401C,PILA,46,0,1975,,
PLN0401C,PILA,47,3,1974,,
PLN0401C,PILA,48,1,1973,,
PLN0401C,PILA,49,0,1972,,
PLN0401C,PILA,50,1,1971,,
PLN0401C,PILA,51,1,1970,,
PMN0607A,PIMO,0,1,2021,,
PMN0607A,PIMO,1,0,2020,,
PMN0607A,PIMO,2,0,2019,,
PMN0607A,PIMO,3,0,2018,,
PMN0607A,PIMO,4,0,2017,,
PMN0607A,PIMO,5,0,2016,very narrow,
PMN0607A,PIMO,6,1,2015,,
PMN0607A,PIMO,7,0,2014,,
PMN0607A,PIMO,8,0,2013,,
PMN0607A,PIMO,9,1,2012,,
PMN0607A,PIMO,10,0,2011,,
PMN0607A,PIMO,11,1,2010,,
PMN0607A,PIMO,12,0,2009,,
PMN0607A,PIMO,13,0,2008,,
PMN0607A,PIMO,14,1,2007,,
PMN0607A,PIMO,15,0,2006,,
PMN0607A,PIMO,16,1,2005,,
PMN0607A,PIMO,17,1,2004,,
PMN0607A,PIMO,18,0,2003,,
PMN0607A,PIMO,19,0,2002,,
PMN0607A,PIMO,20,0,2001,,
PMN0607A,PIMO,21,0,2000,,
PMN0607A,PIMO,22,0,1999,,
PMN0607A,PIMO,23,2,1998,,
PMN0607A,PIMO,24,1,1997,,
PMN0607A,PIMO,25,0,1996,,
PMN0607A,PIMO,26,0,1995,,
PMN0607A,PIMO,27,2,1994,,
PMN0607A,PIMO,28,0,1993,,
PMN0607A,PIMO,29,0,1992,,
PMN0607A,PIMO,30,0,1991,,
PMN0607A,PIMO,31,1,1990,crack,
PMN0607A,PIMO,32,0,1989,,
PMN0607A,PIMO,33,1,1988,,
PMN0607A,PIMO,34,0,1987,,
PMN0607A,PIMO,35,1,1986,,
PMN0607A,PIMO,36,1,1985,,
PMN0607A,PIMO,37,0,1984,,
PMN0607A,PIMO,38,0,1983,,
PMN0607A,PIMO,39,1,1982,,
PMN0607A,PIMO,40,1,1981,,
PMN0607A,PIMO,41,0,1980,,
PMN0607A,PIMO,42,2,1979,,
PMN0607A,PIMO,43,0,1978,,
PMN0607A,PIMO,44,0,1977,,
PMN0607A,PIMO,45,0,1976,,
PMN0607A,PIMO,46,0,1975,,
PMN0607A,PIMO,47,0,1974,,
PMN0607A,PIMO,48,2,1973,,
PMN0607A,PIMO,49,0,1972,,
PMN0607A,PIMO,50,1,1971,,
PMN0607A,PIMO,51,0,1970,big crack,
PLN0507A,PILA,0,2,2021,,
PLN0507A,PILA,1,4,2020,,
PLN0507A,PILA,2,4,2019,,
PLN0507A,PILA,3,3,2018,,
PLN0507A,PILA,4,5,2017,,
PLN0507A,PILA,5,5,2016,,
PLN0507A,PILA,6,3,2015,,
PLN0507A,PILA,7,1,2014,,
PLN0507A,PILA,8,5,2013,,
PLN0507A,PILA,9,3,2012,,
PLN0507A,PILA,10,6,2011,,
PLN0507A,PILA,11,3,2010,,
PLN0507A,PILA,12,3,2009,,
PLN0507A,PILA,13,5,2008,,
PLN0507A,PILA,14,1,2007,,
PLN0507A,PILA,15,5,2006,,
PLN0507A,PILA,16,5,2005,,
PLN0507A,PILA,17,2,2004,,
PLN0507A,PILA,18,4,2003,,
PLN0507A,PILA,19,3,2002,,
PLN0507A,PILA,20,4,2001,,
PLN0507A,PILA,21,4,2000,,
PLN0507A,PILA,22,4,1999,,
PLN0507A,PILA,23,5,1998,,
PLN0507A,PILA,24,2,1997,,
PLN0507A,PILA,25,3,1996,,
PLN0507A,PILA,26,5,1995,,
PLN0507A,PILA,27,5,1994,,
PLN0507A,PILA,28,4,1993,,
PLN0507A,PILA,29,2,1992,,
PLN0507A,PILA,30,5,1991,,
PLN0507A,PILA,31,3,1990,,
PLN0507A,PILA,32,4,1989,,
PLN0507A,PILA,33,6,1988,,
PLN0507A,PILA,34,2,1987,,
PLN0507A,PILA,35,7,1986,,
PLN0507A,PILA,36,6,1985,,
PLN0507A,PILA,37,9,1984,,
PLN0507A,PILA,38,10,1983,,
PLN0507A,PILA,39,7,1982,,
PLN0507A,PILA,40,6,1981,,
PLN0507A,PILA,41,5,1980,,
PLN0507A,PILA,42,5,1979,,
PLN0507A,PILA,43,4,1978,,
PLN0507A,PILA,44,2,1977,,
PLN0507A,PILA,45,7,1976,,
PLN0507A,PILA,46,4,1975,,
PLN0507A,PILA,47,8,1974,,
PLN0507A,PILA,48,9,1973,,
PLN0507A,PILA,49,6,1972,,
PLN0507A,PILA,50,4,1971,,
PLN0507A,PILA,51,5,1970,,
PLS0102A,PILA,0,0,2021,"missing bark, need to polish",
PLS0102A,PILA,1,1,2020,,
PLS0102A,PILA,2,0,2019,,
PLS0102A,PILA,3,1,2018,,
PLS0102A,PILA,4,1,2017,,
PLS0102A,PILA,5,1,2016,,
PLS0102A,PILA,6,0,2015,,
PLS0102A,PILA,7,3,2014,,
PLS0102A,PILA,8,2,2013,prep issues? Recount after polishing,
PLS0102A,PILA,9,0,2012,,
PLS0102A,PILA,10,2,2011,,
PLS0102A,PILA,11,2,2010,,
PLS0102A,PILA,12,0,2009,,
PLS0102A,PILA,13,2,2008,,
PLS0102A,PILA,14,2,2007,,
PLS0102A,PILA,15,1,2006,,
PLS0102A,PILA,16,1,2005,,
PLS0102A,PILA,17,1,2004,,
PLS0102A,PILA,18,3,2003,,
PLS0102A,PILA,19,1,2002,,
PLS0102A,PILA,20,1,2001,,
PLS0102A,PILA,21,0,2000,,
PLS0102A,PILA,22,1,1999,,
PLS0102A,PILA,23,2,1998,,
PLS0102A,PILA,24,2,1997,,
PLS0102A,PILA,25,1,1996,,
PLS0102A,PILA,26,4,1995,,
PLS0102A,PILA,27,2,1994,,
PLS0102A,PILA,28,1,1993,,
PLS0102A,PILA,29,1,1992,,
PLS0102A,PILA,30,0,1991,,
PLS0102A,PILA,31,2,1990,,
PLS0102A,PILA,32,3,1989,,
PLS0102A,PILA,33,1,1988,,
PLS0102A,PILA,34,3,1987,,
PLS0102A,PILA,35,0,1986,,
PLS0102A,PILA,36,1,1985,,
PLS0102A,PILA,37,2,1984,,
PLS0102A,PILA,38,1,1983,,
PLS0102A,PILA,39,2,1982,,
PLS0102A,PILA,40,0,1981,,
PLS0102A,PILA,41,1,1980,,
PLS0102A,PILA,42,2,1979,,
PLS0102A,PILA,43,1,1978,,
PLS0102A,PILA,44,0,1977,narrow,
PLS0102A,PILA,45,1,1976,,
PLS0102A,PILA,46,1,1975,,
PLS0102A,PILA,47,1,1974,,
PLS0102A,PILA,48,1,1973,,
PLS0102A,PILA,49,4,1972,,
PLS0102A,PILA,50,1,1971,,
PLS0102A,PILA,51,2,1970,,
PLN0512B,PILA,0,0,2021,,
PLN0512B,PILA,1,2,2020,,
PLN0512B,PILA,2,1,2019,,
PLN0512B,PILA,3,1,2018,,
PLN0512B,PILA,4,2,2017,,
PLN0512B,PILA,5,2,2016,,
PLN0512B,PILA,6,0,2015,very narrow--9 cells wide,
PLN0512B,PILA,7,0,2014,,
PLN0512B,PILA,8,0,2013,,
PLN0512B,PILA,9,1,2012,,
PLN0512B,PILA,10,4,2011,,
PLN0512B,PILA,11,3,2010,,
PLN0512B,PILA,12,0,2009,,
PLN0512B,PILA,13,0,2008,,
PLN0512B,PILA,14,0,2007,,
PLN0512B,PILA,15,4,2006,,
PLN0512B,PILA,16,2,2005,,
PLN0512B,PILA,17,1,2004,,
PLN0512B,PILA,18,1,2003,,
PLN0512B,PILA,19,1,2002,,
PLN0512B,PILA,20,3,2001,,
PLN0512B,PILA,21,1,2000,,
PLN0512B,PILA,22,2,1999,,
PLN0512B,PILA,23,1,1998,,
PLN0512B,PILA,24,1,1997,,
PLN0512B,PILA,25,3,1996,,
PLN0512B,PILA,26,0,1995,,
PLN0512B,PILA,27,2,1994,,
PLN0512B,PILA,28,1,1993,,
PLN0512B,PILA,29,0,1992,,
PLN0512B,PILA,30,3,1991,,
PLN0512B,PILA,31,4,1990,buffing on upper surface would help,
PLN0512B,PILA,32,1,1989,,
PLN0512B,PILA,33,1,1988,,
PLN0512B,PILA,34,3,1987,,
PLN0512B,PILA,35,1,1986,,
PLN0512B,PILA,36,1,1985,,
PLN0512B,PILA,37,4,1984,,
PLN0512B,PILA,38,0,1983,,
PLN0512B,PILA,39,5,1982,,
PLN0512B,PILA,40,0,1981,,
PLN0512B,PILA,41,1,1980,,
PLN0512B,PILA,42,2,1979,,
PLN0512B,PILA,43,0,1978,,
PLN0512B,PILA,44,0,1977,,
PLN0512B,PILA,45,3,1976,,
PLN0512B,PILA,46,2,1975,,
PLN0512B,PILA,47,4,1974,,
PLN0512B,PILA,48,5,1973,,
PLN0512B,PILA,49,1,1972,,
PLN0512B,PILA,50,4,1971,,
PLN0512B,PILA,51,0,1970,,
PLN0513A,PILA,0,1,2021,narrow,
PLN0513A,PILA,1,3,2020,,
PLN0513A,PILA,2,1,2019,,
PLN0513A,PILA,3,3,2018,,
PLN0513A,PILA,4,2,2017,,
PLN0513A,PILA,5,0,2016,,
PLN0513A,PILA,6,0,2015,narrow,
PLN0513A,PILA,7,2,2014,,
PLN0513A,PILA,8,0,2013,,
PLN0513A,PILA,9,1,2012,,
PLN0513A,PILA,10,3,2011,,
PLN0513A,PILA,11,3,2010,,
PLN0513A,PILA,12,2,2009,,
PLN0513A,PILA,13,1,2008,,
PLN0513A,PILA,14,3,2007,,
PLN0513A,PILA,15,1,2006,,
PLN0513A,PILA,16,3,2005,,
PLN0513A,PILA,17,1,2004,,
PLN0513A,PILA,18,4,2003,,
PLN0513A,PILA,19,3,2002,,
PLN0513A,PILA,20,3,2001,,
PLN0513A,PILA,21,4,2000,,
PLN0513A,PILA,22,3,1999,,
PLN0513A,PILA,23,0,1998,,
PLN0513A,PILA,24,4,1997,,
PLN0513A,PILA,25,3,1996,,
PLN0513A,PILA,26,1,1995,,
PLN0513A,PILA,27,1,1994,,
PLN0513A,PILA,28,2,1993,,
PLN0513A,PILA,29,5,1992,,
PLN0513A,PILA,30,1,1991,,
PLN0513A,PILA,31,3,1990,,
PLN0513A,PILA,32,5,1989,,
PLN0513A,PILA,33,2,1988,,
PLN0513A,PILA,34,5,1987,,
PLN0513A,PILA,35,1,1986,,
PLN0513A,PILA,36,3,1985,,
PLN0513A,PILA,37,0,1984,,
PLN0513A,PILA,38,3,1983,,
PLN0513A,PILA,39,4,1982,,
PLN0513A,PILA,40,1,1981,,
PLN0513A,PILA,41,3,1980,,
PLN0513A,PILA,42,0,1979,,
PLN0513A,PILA,43,1,1978,,
PLN0513A,PILA,44,1,1977,,
PLN0513A,PILA,45,4,1976,,
PLN0513A,PILA,46,4,1975,,
PLN0513A,PILA,47,3,1974,,
PLN0513A,PILA,48,3,1973,,
PLN0513A,PILA,49,4,1972,,
PLN0513A,PILA,50,2,1971,,
PLN0513A,PILA,51,0,1970,narrow,
PLN0403A,PILA,0,0,2021,narrow,
PLN0403A,PILA,1,1,2020,,
PLN0403A,PILA,2,2,2019,,
PLN0403A,PILA,3,1,2018,,
PLN0403A,PILA,4,1,2017,,
PLN0403A,PILA,5,2,2016,,
PLN0403A,PILA,6,0,2015,very narrow 4 cells,
PLN0403A,PILA,7,0,2014,,
PLN0403A,PILA,8,0,2013,,
PLN0403A,PILA,9,0,2012,,
PLN0403A,PILA,10,2,2011,wide,
PLN0403A,PILA,11,3,2010,,
PLN0403A,PILA,12,0,2009,,
PLN0403A,PILA,13,0,2008,,
PLN0403A,PILA,14,0,2007,narrow,
PLN0403A,PILA,15,1,2006,,
PLN0403A,PILA,16,2,2005,,
PLN0403A,PILA,17,0,2004,,
PLN0403A,PILA,18,0,2003,,
PLN0403A,PILA,19,1,2002,,
PLN0403A,PILA,20,2,2001,,
PLN0403A,PILA,21,1,2000,,
PLN0403A,PILA,22,0,1999,,
PLN0403A,PILA,23,1,1998,,
PLN0403A,PILA,24,2,1997,,
PLN0403A,PILA,25,1,1996,,
PLN0403A,PILA,26,0,1995,,
PLN0403A,PILA,27,1,1994,narrow,
PLN0403A,PILA,28,2,1993,,
PLN0403A,PILA,29,1,1992,very narrow,
PLN0403A,PILA,30,0,1991,,
PLN0403A,PILA,31,2,1990,,
PLN0403A,PILA,32,1,1989,,
PLN0403A,PILA,33,0,1988,,
PLN0403A,PILA,34,0,1987,,
PLN0403A,PILA,35,2,1986,,
PLN0403A,PILA,36,2,1985,,
PLN0403A,PILA,37,0,1984,,
PLN0403A,PILA,38,2,1983,,
PLN0403A,PILA,39,1,1982,,
PLN0403A,PILA,40,2,1981,,
PLN0403A,PILA,41,0,1980,,
PLN0403A,PILA,42,3,1979,,
PLN0403A,PILA,43,1,1978,,
PLN0403A,PILA,44,0,1977,very narrow,
PLN0403A,PILA,45,0,1976,very narrow,
PLN0403A,PILA,46,0,1975,,
PLN0403A,PILA,47,2,1974,,
PLN0403A,PILA,48,1,1973,,
PLN0403A,PILA,49,0,1972,,
PLN0403A,PILA,50,1,1971,,
PLN0403A,PILA,51,2,1970,,
PMN0901A,PIMO,0,2,2021,Narrow,
PMN0901A,PIMO,1,1,2020,,
PMN0901A,PIMO,2,0,2019,,
PMN0901A,PIMO,3,0,2018,,
PMN0901A,PIMO,4,1,2017,,
PMN0901A,PIMO,5,1,2016,,
PMN0901A,PIMO,6,0,2015,,
PMN0901A,PIMO,7,2,2014,,
PMN0901A,PIMO,8,0,2013,,
PMN0901A,PIMO,9,2,2012,,
PMN0901A,PIMO,10,0,2011,,
PMN0901A,PIMO,11,3,2010,,
PMN0901A,PIMO,12,1,2009,,
PMN0901A,PIMO,13,1,2008,,
PMN0901A,PIMO,14,0,2007,,
PMN0901A,PIMO,15,4,2006,,
PMN0901A,PIMO,16,0,2005,,
PMN0901A,PIMO,17,0,2004,,
PMN0901A,PIMO,18,3,2003,,
PMN0901A,PIMO,19,1,2002,,
PMN0901A,PIMO,20,1,2001,,
PMN0901A,PIMO,21,0,2000,,
PMN0901A,PIMO,22,3,1999,,
PMN0901A,PIMO,23,1,1998,,
PMN0901A,PIMO,24,0,1997,,
PMN0901A,PIMO,25,1,1996,,
PMN0901A,PIMO,26,2,1995,,
PMN0901A,PIMO,27,3,1994,,
PMN0901A,PIMO,28,1,1993,,
PMN0901A,PIMO,29,0,1992,,
PMN0901A,PIMO,30,0,1991,,
PMN0901A,PIMO,31,1,1990,,
PMN0901A,PIMO,32,2,1989,,
PMN0901A,PIMO,33,1,1988,,
PMN0901A,PIMO,34,0,1987,,
PMN0901A,PIMO,35,0,1986,,
PMN0901A,PIMO,36,2,1985,,
PMN0901A,PIMO,37,3,1984,,
PMN0901A,PIMO,38,1,1983,,
PMN0901A,PIMO,39,1,1982,,
PMN0901A,PIMO,40,0,1981,,
PMN0901A,PIMO,41,0,1980,,
PMN0901A,PIMO,42,3,1979,,
PMN0901A,PIMO,43,1,1978,,
PMN0901A,PIMO,44,0,1977,,
PMN0901A,PIMO,45,1,1976,,
PMN0901A,PIMO,46,0,1975,,
PMN0901A,PIMO,47,0,1974,,
PMN0901A,PIMO,48,3,1973,,
PMN0901A,PIMO,49,1,1972,,
PMN0901A,PIMO,50,0,1971,,
PMN0901A,PIMO,51,4,1970,,
PMN0902A,PIMO,0,0,2021,,
PMN0902A,PIMO,1,1,2020,,
PMN0902A,PIMO,2,0,2019,,
PMN0902A,PIMO,3,0,2018,,
PMN0902A,PIMO,4,2,2017,,
PMN0902A,PIMO,5,1,2016,,
PMN0902A,PIMO,6,0,2015,,
PMN0902A,PIMO,7,1,2014,,
PMN0902A,PIMO,8,2,2013,,
PMN0902A,PIMO,9,0,2012,,
PMN0902A,PIMO,10,1,2011,,
PMN0902A,PIMO,11,0,2010,,
PMN0902A,PIMO,12,1,2009,,
PMN0902A,PIMO,13,3,2008,,
PMN0902A,PIMO,14,0,2007,,
PMN0902A,PIMO,15,2,2006,,
PMN0902A,PIMO,16,2,2005,,
PMN0902A,PIMO,17,1,2004,,
PMN0902A,PIMO,18,0,2003,,
PMN0902A,PIMO,19,0,2002,,
PMN0902A,PIMO,20,3,2001,,
PMN0902A,PIMO,21,1,2000,,
PMN0902A,PIMO,22,3,1999,,
PMN0902A,PIMO,23,0,1998,,
PMN0902A,PIMO,24,2,1997,,
PMN0902A,PIMO,25,2,1996,,
PMN0902A,PIMO,26,2,1995,,
PMN0902A,PIMO,27,2,1994,,
PMN0902A,PIMO,28,1,1993,,
PMN0902A,PIMO,29,0,1992,,
PMN0902A,PIMO,30,0,1991,,
PMN0902A,PIMO,31,3,1990,,
PMN0902A,PIMO,32,0,1989,,
PMN0902A,PIMO,33,2,1988,,
PMN0902A,PIMO,34,0,1987,,
PMN0902A,PIMO,35,3,1986,2 hollow,
PMN0902A,PIMO,36,1,1985,,
PMN0902A,PIMO,37,0,1984,,
PMN0902A,PIMO,38,2,1983,,
PMN0902A,PIMO,39,0,1982,,
PMN0902A,PIMO,40,1,1981,,
PMN0902A,PIMO,41,2,1980,,
PMN0902A,PIMO,42,2,1979,,
PMN0902A,PIMO,43,1,1978,,
PMN0902A,PIMO,44,0,1977,,
PMN0902A,PIMO,45,4,1976,,
PMN0902A,PIMO,46,1,1975,,
PMN0902A,PIMO,47,1,1974,,
PMN0902A,PIMO,48,2,1973,,
PMN0902A,PIMO,49,4,1972,,
PMN0902A,PIMO,50,0,1971,,
PMN0902A,PIMO,51,1,1970,white,
PCN0903A,PICO,0,0,2021,small tear,
PCN0903A,PICO,1,0,2020,,
PCN0903A,PICO,2,1,2019,,
PCN0903A,PICO,3,0,2018,,
PCN0903A,PICO,4,0,2017,,
PCN0903A,PICO,5,1,2016,,
PCN0903A,PICO,6,0,2015,,
PCN0903A,PICO,7,0,2014,,
PCN0903A,PICO,8,0,2013,,
PCN0903A,PICO,9,2,2012,,
PCN0903A,PICO,10,1,2011,,
PCN0903A,PICO,11,1,2010,,
PCN0903A,PICO,12,1,2009,,
PCN0903A,PICO,13,0,2008,,
PCN0903A,PICO,14,2,2007,,
PCN0903A,PICO,15,1,2006,,
PCN0903A,PICO,16,1,2005,,
PCN0903A,PICO,17,2,2004,,
PCN0903A,PICO,18,2,2003,,
PCN0903A,PICO,19,3,2002,,
PCN0903A,PICO,20,2,2001,,
PCN0903A,PICO,21,0,2000,,
PCN0903A,PICO,22,1,1999,,
PCN0903A,PICO,23,3,1998,,
PCN0903A,PICO,24,2,1997,,
PCN0903A,PICO,25,1,1996,,
PCN0903A,PICO,26,1,1995,,
PCN0903A,PICO,27,1,1994,false ring or two years,
PCN0903A,PICO,28,4,1993,,
PCN0903A,PICO,29,2,1992,,
PCN0903A,PICO,30,1,1991,,
PCN0903A,PICO,31,0,1990,,
PCN0903A,PICO,32,0,1989,,
PCN0903A,PICO,33,2,1988,,
PCN0903A,PICO,34,2,1987,,
PCN0903A,PICO,35,1,1986,,
PCN0903A,PICO,36,3,1985,,
PCN0903A,PICO,37,3,1984,,
PCN0903A,PICO,38,2,1983,,
PCN0903A,PICO,39,1,1982,,
PCN0903A,PICO,40,1,1981,,
PCN0903A,PICO,41,1,1980,,
PCN0903A,PICO,42,2,1979,,
PCN0903A,PICO,43,3,1978,,
PCN0903A,PICO,44,0,1977,,
PCN0903A,PICO,45,1,1976,,
PCN0903A,PICO,46,1,1975,,
PCN0903A,PICO,47,1,1974,,
PCN0903A,PICO,48,2,1973,,
PCN0903A,PICO,49,1,1972,,
PCN0903A,PICO,50,2,1971,,
PCN0903A,PICO,51,1,1970,,
PCN0903B,PICO,0,1,2021,,
PCN0903B,PICO,1,1,2020,,
PCN0903B,PICO,2,3,2019,,
PCN0903B,PICO,3,3,2018,,
PCN0903B,PICO,4,1,2017,,
PCN0903B,PICO,5,1,2016,,
PCN0903B,PICO,6,3,2015,,
PCN0903B,PICO,7,0,2014,,
PCN0903B,PICO,8,2,2013,,
PCN0903B,PICO,9,0,2012,,
PCN0903B,PICO,10,0,2011,,
PCN0903B,PICO,11,2,2010,,
PCN0903B,PICO,12,0,2009,,
PCN0903B,PICO,13,2,2008,,
PCN0903B,PICO,14,3,2007,,
PCN0903B,PICO,15,1,2006,,
PCN0903B,PICO,16,2,2005,,
PCN0903B,PICO,17,3,2004,1 resin duct borderline between 2004 and 2005,
PCN0903B,PICO,18,1,2003,,
PCN0903B,PICO,19,1,2002,,
PCN0903B,PICO,20,3,2001,,
PCN0903B,PICO,21,2,2000,,
PCN0903B,PICO,22,1,1999,,
PCN0903B,PICO,23,2,1998,,
PCN0903B,PICO,24,3,1997,,
PCN0903B,PICO,25,0,1996,,
PCN0903B,PICO,26,3,1995,,
PCN0903B,PICO,27,1,1994,,
PCN0903B,PICO,28,2,1993,,
PCN0903B,PICO,29,2,1992,,
PCN0903B,PICO,30,1,1991,,
PCN0903B,PICO,31,2,1990,,
PCN0903B,PICO,32,2,1989,,
PCN0903B,PICO,33,4,1988,,
PCN0903B,PICO,34,3,1987,,
PCN0903B,PICO,35,1,1986,,
PCN0903B,PICO,36,4,1985,,
